time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2022-10-10,19.7,8.3,86
2022-10-11,20.4,0.0,70
2022-10-12,17.1,1.0,75
2022-10-13,15.9,6.4,84
2022-10-14,17.4,21.3,84
2022-10-15,19.1,1.3,84
2022-10-16,19.4,0.3,83
2022-10-17,19.4,3.0,90
2022-10-18,16.3,8.0,80
2022-10-19,14.3,1.3,71
2022-10-20,13.3,0.0,65
2022-10-21,14.5,0.0,77
2022-10-22,16.2,0.0,82
2022-10-23,16.4,4.3,79
2022-10-24,12.8,4.9,79
2022-10-25,11.7,0.7,65
2022-10-26,12.6,1.0,62
2022-10-27,11.1,0.0,74
2022-10-28,12.9,0.0,77
2022-10-29,14.1,0.0,68
2022-10-30,12.7,0.0,66
2022-10-31,12.6,0.0,72
2022-11-01,12.6,0.3,79
2022-11-02,14.9,0.0,80
2022-11-03,15.7,0.0,81
2022-11-04,15.2,3.7,77
2022-11-05,12.4,0.2,69
2022-11-06,11.6,0.0,72
2022-11-07,11.6,0.0,79
2022-11-08,13.5,0.0,66
2022-11-09,13.0,0.0,66
2022-11-10,13.3,0.0,74
2022-11-11,14.3,0.0,70
2022-11-12,15.2,0.0,82
2022-11-13,16.6,3.6,81
2022-11-14,14.9,0.0,57
2022-11-15,11.3,17.0,83
2022-11-16,11.1,0.0,75
2022-11-17,10.5,0.0,71
2022-11-18,10.9,0.0,75
2022-11-19,11.8,0.0,68
2022-11-20,10.5,6.1,79
2022-11-21,12.9,6.8,87
2022-11-22,13.8,0.0,84
2022-11-23,11.1,37.4,88
2022-11-24,14.0,0.0,69
2022-11-25,12.1,0.2,72
2022-11-26,11.2,1.9,92
2022-11-27,11.9,0.0,65
2022-11-28,10.2,0.0,80
2022-11-29,17.1,2.5,81
2022-11-30,16.2,21.8,72
2022-12-01,9.0,2.7,78
2022-12-02,8.3,0.0,69
2022-12-03,6.1,0.0,75
2022-12-04,7.9,0.0,77
2022-12-05,6.3,14.1,83
2022-12-06,5.4,15.5,91
2022-12-07,7.0,0.0,75
2022-12-08,7.2,0.0,67
2022-12-09,6.9,0.0,78
2022-12-10,8.0,0.0,78
2022-12-11,8.1,1.0,82
2022-12-12,6.8,0.2,70
2022-12-13,6.2,10.8,89
2022-12-14,6.2,0.0,70
2022-12-15,4.5,0.0,61
2022-12-16,5.4,0.0,64
2022-12-17,3.8,3.8,81
2022-12-18,4.5,4.2,68
2022-12-19,2.4,0.0,55
2022-12-20,2.3,0.0,61
2022-12-21,3.4,0.3,78
2022-12-22,6.4,17.2,88
2022-12-23,3.7,0.0,41
2022-12-24,3.8,0.0,51
2022-12-25,5.8,0.0,53
2022-12-26,4.6,0.0,53
2022-12-27,5.1,0.0,57
2022-12-28,4.1,0.0,77
2022-12-29,5.0,0.0,65
2022-12-30,4.3,0.3,67
2022-12-31,4.2,0.0,69
