time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2003-05-25,15.3,0.0,76
2003-05-26,15.5,1.0,82
2003-05-27,17.4,1.6,84
2003-05-28,18.9,0.3,82
2003-05-29,19.3,0.0,75
2003-05-30,19.1,0.0,74
2003-05-31,19.8,64.1,89
2003-06-01,21.4,1.5,80
2003-06-02,18.9,0.1,66
2003-06-03,19.8,0.1,80
2003-06-04,19.5,3.7,83
2003-06-05,20.6,1.0,68
2003-06-06,20.2,0.0,83
2003-06-07,21.0,0.5,81
2003-06-08,20.7,0.0,79
2003-06-09,19.5,0.0,77
2003-06-10,19.3,0.2,76
2003-06-11,19.6,1.3,80
2003-06-12,21.0,2.6,88
2003-06-13,23.1,0.5,91
2003-06-14,23.5,5.2,89
2003-06-15,21.0,2.1,81
2003-06-16,22.2,0.5,87
2003-06-17,22.2,5.7,90
2003-06-18,22.8,2.2,89
2003-06-19,23.9,0.0,86
2003-06-20,25.1,0.0,81
2003-06-21,25.0,0.0,71
2003-06-22,24.4,3.0,75
2003-06-23,21.4,2.8,84
2003-06-24,21.4,15.3,90
2003-06-25,21.5,23.8,91
2003-06-26,20.1,0.7,82
2003-06-27,21.1,0.0,83
2003-06-28,23.1,8.6,90
2003-06-29,23.4,0.8,82
2003-06-30,23.4,0.8,83
2003-07-01,21.1,4.6,86
2003-07-02,21.4,2.3,79
2003-07-03,21.2,3.1,83
2003-07-04,23.9,8.7,83
2003-07-05,22.7,0.8,81
2003-07-06,20.1,5.1,84
2003-07-07,21.2,14.8,91
2003-07-08,20.4,0.7,88
2003-07-09,20.0,0.3,83
2003-07-10,22.3,1.0,90
2003-07-11,25.5,0.6,86
2003-07-12,25.0,4.2,87
2003-07-13,20.9,5.3,88
2003-07-14,19.9,17.2,86
2003-07-15,20.4,0.0,81
2003-07-16,22.0,1.1,83
2003-07-17,21.8,0.0,79
2003-07-18,21.4,0.3,80
2003-07-19,22.1,0.9,86
2003-07-20,23.2,0.0,88
2003-07-21,22.9,5.1,91
2003-07-22,21.5,2.2,85
2003-07-23,19.8,7.3,83
2003-07-24,22.6,18.8,85
2003-07-25,23.2,4.7,86
2003-07-26,22.0,6.0,79
2003-07-27,21.5,0.0,75
2003-07-28,21.2,0.0,80
2003-07-29,23.3,0.2,86
2003-07-30,23.6,5.3,91
2003-07-31,24.3,0.8,88
2003-08-01,22.7,4.4,91
2003-08-02,25.3,0.0,88
2003-08-03,25.8,0.0,87
2003-08-04,26.6,0.0,87
2003-08-05,26.7,12.1,87
2003-08-06,26.7,1.1,85
2003-08-07,26.3,0.7,88
2003-08-08,25.4,3.1,88
2003-08-09,25.7,16.0,88
2003-08-10,26.5,0.0,84
2003-08-11,25.8,0.0,84
2003-08-12,25.2,4.6,84
2003-08-13,22.3,6.5,84
2003-08-14,19.9,51.5,89
2003-08-15,19.4,96.3,90
2003-08-16,19.4,60.8,88
2003-08-17,20.4,16.6,88
2003-08-18,22.0,2.7,90
2003-08-19,21.4,0.9,87
2003-08-20,23.2,0.0,84
2003-08-21,25.5,0.0,84
2003-08-22,26.0,0.0,86
2003-08-23,26.8,0.0,87
2003-08-24,27.6,0.0,85
2003-08-25,26.6,0.0,86
2003-08-26,26.3,1.0,88
2003-08-27,24.1,37.5,87
2003-08-28,23.7,0.0,85
2003-08-29,26.3,0.0,86
2003-08-30,24.2,0.5,79
2003-08-31,23.5,1.0,84
2003-09-01,22.5,0.3,84
2003-09-02,24.8,0.0,85
2003-09-03,26.9,1.0,86
2003-09-04,24.2,0.6,82
2003-09-05,23.4,0.0,73
2003-09-06,24.7,0.0,82
2003-09-07,22.9,0.0,81
2003-09-08,22.9,0.0,83
2003-09-09,25.8,0.0,85
2003-09-10,26.3,0.0,86
2003-09-11,26.8,1.0,85
2003-09-12,26.9,0.7,85
2003-09-13,27.1,0.0,83
2003-09-14,26.3,0.0,71
2003-09-15,25.2,0.0,72
2003-09-16,22.9,0.7,77
2003-09-17,23.5,0.1,80
2003-09-18,24.7,0.3,82
2003-09-19,25.3,0.4,80
2003-09-20,20.9,43.0,88
2003-09-21,16.4,81.3,89
2003-09-22,15.5,24.2,74
2003-09-23,16.4,0.0,72
2003-09-24,17.2,10.0,78
2003-09-25,19.8,2.8,84
2003-09-26,21.5,6.6,86
2003-09-27,20.9,0.0,80
2003-09-28,19.1,0.0,80
2003-09-29,18.8,1.6,80
2003-09-30,17.0,0.4,61
2003-10-01,17.6,0.0,72
2003-10-02,19.6,0.0,72
2003-10-03,18.2,0.0,65
2003-10-04,17.2,0.3,67
2003-10-05,16.8,0.0,70
2003-10-06,15.6,5.5,81
2003-10-07,15.7,0.0,77
2003-10-08,14.9,0.0,74
2003-10-09,14.4,0.0,72
2003-10-10,15.6,0.0,78
2003-10-11,16.8,0.2,82
2003-10-12,19.6,18.1,86
2003-10-13,20.6,26.9,88
2003-10-14,15.3,26.5,82
2003-10-15,14.5,4.5,82
2003-10-16,14.6,0.2,81
2003-10-17,13.6,0.0,74
2003-10-18,13.5,4.9,78
2003-10-19,14.4,0.0,79
2003-10-20,14.1,0.0,74
2003-10-21,14.4,0.0,77
2003-10-22,15.9,21.2,88
2003-10-23,16.6,1.5,79
2003-10-24,13.7,0.0,63
2003-10-25,14.0,0.4,81
2003-10-26,15.3,0.0,73
2003-10-27,14.2,0.1,74
2003-10-28,13.8,25.2,88
2003-10-29,17.9,0.0,81
2003-10-30,14.7,0.0,75
2003-10-31,14.2,0.0,84
2003-11-01,16.8,0.1,88
2003-11-02,17.6,0.0,87
2003-11-03,16.8,8.9,95
2003-11-04,16.7,1.2,79
2003-11-05,15.4,1.5,79
2003-11-06,17.2,24.5,87
2003-11-07,17.4,1.3,90
2003-11-08,18.2,0.0,86
2003-11-09,15.3,2.5,87
2003-11-10,11.8,5.2,84
2003-11-11,11.5,10.4,86
2003-11-12,12.8,1.9,79
2003-11-13,11.4,0.8,80
2003-11-14,10.1,0.0,77
2003-11-15,13.6,1.0,81
2003-11-16,17.8,0.6,83
2003-11-17,11.4,0.0,63
2003-11-18,9.9,0.0,78
2003-11-19,12.1,0.0,80
2003-11-20,12.0,14.3,89
2003-11-21,16.1,13.1,90
2003-11-22,12.6,3.0,74
2003-11-23,8.7,0.0,69
2003-11-24,8.5,0.0,78
2003-11-25,11.0,47.3,87
2003-11-26,10.4,0.0,76
2003-11-27,8.1,0.0,76
2003-11-28,9.2,0.3,79
2003-11-29,11.6,26.2,87
2003-11-30,14.7,63.4,90
2003-12-01,12.2,27.4,87
2003-12-02,12.0,1.1,70
2003-12-03,8.8,3.9,74
2003-12-04,8.3,0.0,74
2003-12-05,6.5,1.7,77
2003-12-06,10.7,0.8,82
2003-12-07,9.9,0.0,76
2003-12-08,7.3,0.0,73
2003-12-09,5.9,0.0,71
2003-12-10,5.6,0.0,66
2003-12-11,5.0,7.2,84
2003-12-12,8.3,6.8,84
2003-12-13,6.6,0.2,74
2003-12-14,6.3,0.0,64
2003-12-15,6.4,0.0,75
2003-12-16,5.8,0.0,64
2003-12-17,3.6,0.0,84
2003-12-18,5.7,0.0,69
2003-12-19,6.1,0.1,73
2003-12-20,3.5,0.0,50
2003-12-21,4.2,0.0,58
2003-12-22,3.3,0.0,76
2003-12-23,5.8,0.0,76
2003-12-24,6.0,0.0,79
2003-12-25,7.2,0.0,79
2003-12-26,6.4,2.5,74
2003-12-27,2.6,6.8,67
2003-12-28,3.0,0.0,61
2003-12-29,5.5,0.0,71
2003-12-30,5.4,0.0,71
2003-12-31,5.6,1.1,81
