time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2023-09-24,21.3,0.0,72
2023-09-25,20.8,0.0,76
2023-09-26,22.8,0.0,81
2023-09-27,24.1,0.0,83
2023-09-28,26.0,0.2,83
2023-09-29,25.1,9.0,79
2023-09-30,23.9,1.0,81
2023-10-01,24.0,0.2,85
2023-10-02,22.7,0.0,63
2023-10-03,21.3,0.0,58
2023-10-04,19.0,18.2,87
2023-10-05,18.9,0.0,76
2023-10-06,19.0,0.0,47
2023-10-07,18.2,0.0,51
2023-10-08,16.6,3.5,69
2023-10-09,15.7,19.4,86
2023-10-10,19.7,8.4,80
2023-10-11,18.7,0.0,64
2023-10-12,17.3,0.0,73
2023-10-13,16.9,0.0,69
2023-10-14,16.1,0.2,76
2023-10-15,15.3,47.3,88
2023-10-16,17.9,0.0,74
2023-10-17,17.8,0.0,67
2023-10-18,17.4,0.0,70
2023-10-19,18.3,0.0,77
2023-10-20,19.4,0.0,76
2023-10-21,17.1,0.0,55
2023-10-22,13.9,0.0,61
2023-10-23,14.9,0.0,70
2023-10-24,16.5,0.0,75
2023-10-25,16.8,0.2,79
2023-10-26,16.7,0.0,68
2023-10-27,16.2,0.0,77
2023-10-28,16.0,0.0,78
2023-10-29,15.9,1.6,59
2023-10-30,16.0,0.0,64
2023-10-31,16.1,0.0,77
2023-11-01,16.7,0.0,79
2023-11-02,17.0,0.0,72
2023-11-03,17.2,0.0,79
2023-11-04,18.4,0.0,78
2023-11-05,18.9,1.2,80
2023-11-06,20.3,1.4,81
2023-11-07,22.0,4.1,75
2023-11-08,16.3,0.0,59
2023-11-09,15.1,0.0,74
2023-11-10,14.4,15.5,88
2023-11-11,12.6,0.0,58
2023-11-12,9.3,0.8,73
2023-11-13,9.4,1.3,61
2023-11-14,10.5,0.0,54
2023-11-15,10.4,0.3,77
2023-11-16,11.2,0.1,78
2023-11-17,11.1,32.0,94
2023-11-18,10.6,0.0,55
2023-11-19,10.7,0.0,69
2023-11-20,9.9,0.0,66
2023-11-21,9.6,0.0,71
2023-11-22,11.5,0.0,79
2023-11-23,13.0,0.0,79
2023-11-24,14.4,0.0,66
2023-11-25,8.6,0.0,52
2023-11-26,6.7,1.4,77
2023-11-27,9.3,0.0,86
2023-11-28,11.9,0.4,76
2023-11-29,9.9,0.0,61
2023-11-30,9.3,0.0,55
2023-12-01,7.2,0.0,62
2023-12-02,6.1,0.0,68
2023-12-03,6.7,0.0,67
2023-12-04,8.5,0.0,51
2023-12-05,6.3,0.5,69
2023-12-06,11.0,2.3,74
2023-12-07,11.4,0.0,63
2023-12-08,10.7,0.0,57
2023-12-09,10.0,0.0,72
2023-12-10,11.6,0.0,67
2023-12-11,12.1,0.2,79
2023-12-12,12.1,21.4,80
2023-12-13,9.4,2.0,61
2023-12-14,7.9,0.0,74
2023-12-15,10.4,1.5,84
2023-12-16,16.4,0.6,82
2023-12-17,8.9,0.0,50
2023-12-18,4.3,0.0,56
2023-12-19,4.4,0.0,67
2023-12-20,6.2,0.0,70
2023-12-21,4.8,0.0,64
2023-12-22,2.7,0.0,55
2023-12-23,3.2,0.0,52
2023-12-24,2.9,0.0,66
2023-12-25,3.7,0.0,68
2023-12-26,5.7,0.0,67
2023-12-27,6.1,0.0,59
2023-12-28,5.2,0.0,63
2023-12-29,5.7,0.0,70
2023-12-30,7.5,0.0,66
2023-12-31,8.1,4.7,76
