time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1984-08-17,28.0,0.0,76
1984-08-18,27.5,0.0,76
1984-08-19,27.6,0.0,74
1984-08-20,27.3,0.0,77
1984-08-21,27.1,1.2,81
1984-08-22,27.2,0.0,81
1984-08-23,29.0,0.0,65
1984-08-24,25.4,0.0,64
1984-08-25,25.0,0.0,67
1984-08-26,25.7,0.0,74
1984-08-27,27.2,0.3,77
1984-08-28,26.2,0.0,69
1984-08-29,25.0,0.1,69
1984-08-30,23.9,0.5,71
1984-08-31,26.4,0.0,74
1984-09-01,26.7,0.0,78
1984-09-02,28.5,0.0,73
1984-09-03,29.3,0.0,67
1984-09-04,27.6,0.0,74
1984-09-05,23.9,10.5,79
1984-09-06,22.0,19.7,73
1984-09-07,21.3,0.0,73
1984-09-08,21.4,0.0,77
1984-09-09,21.8,10.1,87
1984-09-10,25.2,14.3,81
1984-09-11,23.9,3.7,82
1984-09-12,21.9,0.3,77
1984-09-13,21.5,0.0,76
1984-09-14,22.3,4.3,88
1984-09-15,22.4,3.9,86
1984-09-16,21.8,5.6,88
1984-09-17,21.8,0.2,82
1984-09-18,21.0,2.9,83
1984-09-19,20.3,17.0,87
1984-09-20,21.5,0.2,83
1984-09-21,21.4,7.1,89
1984-09-22,20.2,5.4,82
1984-09-23,18.9,0.0,77
1984-09-24,19.0,0.0,75
1984-09-25,20.4,0.0,81
1984-09-26,19.0,5.2,85
1984-09-27,16.7,0.0,70
1984-09-28,17.7,0.0,73
1984-09-29,19.1,0.0,80
1984-09-30,21.5,0.0,80
1984-10-01,20.4,0.0,77
1984-10-02,20.7,0.6,81
1984-10-03,23.5,1.7,82
1984-10-04,17.1,10.3,83
1984-10-05,17.3,0.9,79
1984-10-06,15.0,3.0,72
1984-10-07,13.9,0.0,72
1984-10-08,13.1,0.0,66
1984-10-09,13.2,0.0,68
1984-10-10,14.1,0.4,71
1984-10-11,15.0,4.2,82
1984-10-12,16.0,47.6,88
1984-10-13,19.9,16.6,76
1984-10-14,18.1,0.5,72
1984-10-15,14.7,0.1,70
1984-10-16,14.2,0.2,77
1984-10-17,16.0,5.0,83
1984-10-18,16.9,0.0,80
1984-10-19,14.5,20.6,89
1984-10-20,14.3,10.7,86
1984-10-21,15.6,2.2,76
1984-10-22,13.4,0.0,70
1984-10-23,13.8,0.0,83
1984-10-24,15.2,0.0,81
1984-10-25,16.3,0.0,86
1984-10-26,14.9,0.0,80
1984-10-27,17.0,0.0,82
1984-10-28,15.5,0.0,71
1984-10-29,11.8,3.9,84
1984-10-30,10.5,0.0,68
1984-10-31,10.2,0.0,63
1984-11-01,12.1,0.0,68
1984-11-02,10.4,0.0,69
1984-11-03,9.6,0.0,66
1984-11-04,11.9,0.0,77
1984-11-05,13.5,0.0,84
1984-11-06,14.1,0.0,82
1984-11-07,14.1,0.0,87
1984-11-08,14.1,0.0,80
1984-11-09,13.6,0.0,84
1984-11-10,12.3,0.0,74
1984-11-11,14.6,0.4,82
1984-11-12,12.1,1.3,78
1984-11-13,8.8,0.5,66
1984-11-14,9.4,0.0,74
1984-11-15,11.0,14.7,86
1984-11-16,11.9,3.8,80
1984-11-17,11.4,0.0,84
1984-11-18,11.8,0.0,82
1984-11-19,9.8,3.2,78
1984-11-20,6.3,28.5,86
1984-11-21,7.2,0.0,73
1984-11-22,7.5,0.0,74
1984-11-23,7.5,0.0,78
1984-11-24,12.2,0.2,85
1984-11-25,9.2,0.7,71
1984-11-26,4.9,0.0,70
1984-11-27,7.2,0.0,65
1984-11-28,5.2,0.0,64
1984-11-29,6.5,0.0,73
1984-11-30,7.9,0.0,70
1984-12-01,8.5,0.1,84
1984-12-02,8.7,2.3,77
1984-12-03,7.2,0.0,62
1984-12-04,7.5,0.0,78
1984-12-05,10.2,0.0,81
1984-12-06,7.5,0.3,68
1984-12-07,4.0,0.0,63
1984-12-08,4.4,0.0,73
1984-12-09,6.9,0.0,74
1984-12-10,7.8,0.0,82
1984-12-11,8.7,27.9,90
1984-12-12,12.4,12.6,81
1984-12-13,10.3,0.0,60
1984-12-14,11.7,1.2,78
1984-12-15,5.4,0.0,58
1984-12-16,3.4,7.2,72
1984-12-17,4.6,18.6,85
1984-12-18,6.0,2.3,88
1984-12-19,3.7,0.0,63
1984-12-20,2.4,0.0,73
1984-12-21,3.7,0.0,81
1984-12-22,5.0,0.0,71
1984-12-23,1.8,1.0,83
1984-12-24,0.9,0.0,67
1984-12-25,-1.2,0.0,61
1984-12-26,-0.3,0.0,69
1984-12-27,0.7,0.0,66
1984-12-28,2.0,0.0,70
1984-12-29,0.9,0.9,66
1984-12-30,0.3,0.4,70
1984-12-31,0.8,0.0,70
