time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1999-07-13,23.0,46.6,97
1999-07-14,24.9,26.6,91
1999-07-15,25.2,1.1,89
1999-07-16,25.2,0.0,87
1999-07-17,24.8,0.4,89
1999-07-18,24.4,1.2,87
1999-07-19,23.9,0.4,79
1999-07-20,23.9,3.1,86
1999-07-21,25.9,0.0,88
1999-07-22,26.5,0.6,88
1999-07-23,26.6,0.0,87
1999-07-24,26.5,0.0,83
1999-07-25,26.8,0.0,82
1999-07-26,26.7,0.0,84
1999-07-27,26.7,0.0,86
1999-07-28,26.4,0.0,85
1999-07-29,26.8,0.0,83
1999-07-30,27.0,0.0,81
1999-07-31,26.8,0.0,78
1999-08-01,27.0,0.0,82
1999-08-02,26.8,0.1,82
1999-08-03,27.3,0.0,80
1999-08-04,27.4,0.4,80
1999-08-05,26.8,7.4,83
1999-08-06,26.3,8.4,85
1999-08-07,26.4,3.3,85
1999-08-08,26.9,0.9,82
1999-08-09,26.6,1.7,79
1999-08-10,25.9,12.4,87
1999-08-11,26.6,0.0,80
1999-08-12,27.1,5.9,82
1999-08-13,26.1,27.7,87
1999-08-14,25.1,37.4,92
1999-08-15,26.7,0.0,86
1999-08-16,26.5,0.0,85
1999-08-17,27.2,0.0,84
1999-08-18,27.4,0.0,84
1999-08-19,26.8,0.0,85
1999-08-20,26.4,0.3,85
1999-08-21,26.1,0.3,84
1999-08-22,26.5,0.0,82
1999-08-23,27.6,0.7,80
1999-08-24,26.8,3.8,85
1999-08-25,25.6,1.5,78
1999-08-26,24.5,3.8,82
1999-08-27,26.6,1.0,81
1999-08-28,26.2,0.1,86
1999-08-29,26.9,0.0,83
1999-08-30,26.2,0.3,83
1999-08-31,27.1,0.0,81
1999-09-01,27.3,0.0,78
1999-09-02,24.8,6.8,84
1999-09-03,24.8,0.2,77
1999-09-04,23.9,0.2,82
1999-09-05,24.1,0.1,74
1999-09-06,24.6,0.0,77
1999-09-07,25.4,0.2,82
1999-09-08,26.3,0.0,83
1999-09-09,25.9,0.8,79
1999-09-10,25.6,1.2,81
1999-09-11,25.8,0.1,85
1999-09-12,27.0,0.0,78
1999-09-13,27.1,0.0,79
1999-09-14,27.0,0.1,80
1999-09-15,27.0,0.3,81
1999-09-16,23.6,0.4,68
1999-09-17,22.8,3.0,81
1999-09-18,24.3,0.2,79
1999-09-19,24.8,0.0,80
1999-09-20,26.4,0.0,83
1999-09-21,24.5,9.8,86
1999-09-22,21.3,11.9,87
1999-09-23,22.2,2.0,79
1999-09-24,24.1,0.3,85
1999-09-25,26.7,0.1,81
1999-09-26,25.0,0.0,70
1999-09-27,22.6,0.0,70
1999-09-28,22.7,0.0,75
1999-09-29,22.3,4.3,81
1999-09-30,24.0,0.5,77
1999-10-01,22.5,4.1,80
1999-10-02,23.2,0.4,83
1999-10-03,21.5,0.4,72
1999-10-04,18.5,0.0,63
1999-10-05,17.7,1.2,72
1999-10-06,19.7,0.0,72
1999-10-07,20.9,0.3,83
1999-10-08,21.5,0.0,77
1999-10-09,18.1,0.0,69
1999-10-10,17.4,0.0,60
1999-10-11,18.6,0.0,72
1999-10-12,22.3,0.0,70
1999-10-13,23.1,0.0,73
1999-10-14,22.0,14.6,79
1999-10-15,17.4,1.0,75
1999-10-16,18.1,4.8,82
1999-10-17,14.9,4.7,81
1999-10-18,14.4,0.2,71
1999-10-19,13.2,1.6,72
1999-10-20,14.5,15.5,79
1999-10-21,15.7,0.0,70
1999-10-22,16.1,0.0,80
1999-10-23,15.9,0.0,73
1999-10-24,13.3,0.0,67
1999-10-25,12.9,0.0,72
1999-10-26,13.7,0.0,74
1999-10-27,15.6,53.4,85
1999-10-28,17.6,7.9,70
1999-10-29,17.3,0.0,80
1999-10-30,17.2,0.2,82
1999-10-31,14.9,0.8,81
1999-11-01,18.8,9.3,88
1999-11-02,14.3,3.3,79
1999-11-03,12.8,5.4,77
1999-11-04,12.6,9.2,78
1999-11-05,12.0,0.0,69
1999-11-06,13.1,0.0,78
1999-11-07,14.4,0.4,82
1999-11-08,14.6,1.6,87
1999-11-09,13.6,2.4,79
1999-11-10,10.8,0.0,68
1999-11-11,11.1,0.0,74
1999-11-12,14.4,1.8,85
1999-11-13,14.5,0.0,79
1999-11-14,12.5,0.0,78
1999-11-15,14.2,5.7,83
1999-11-16,12.3,7.5,66
1999-11-17,8.7,0.0,58
1999-11-18,10.2,1.5,74
1999-11-19,10.0,0.0,79
1999-11-20,11.3,0.0,77
1999-11-21,11.9,0.0,73
1999-11-22,11.9,0.0,77
1999-11-23,11.9,0.2,83
1999-11-24,11.8,21.3,88
1999-11-25,13.2,0.0,86
1999-11-26,12.5,0.1,82
1999-11-27,8.1,0.8,73
1999-11-28,9.0,0.0,73
1999-11-29,7.6,0.0,69
1999-11-30,8.6,0.0,74
1999-12-01,8.6,1.2,80
1999-12-02,9.9,10.5,80
1999-12-03,6.7,0.0,56
1999-12-04,5.9,0.0,73
1999-12-05,8.3,0.3,79
1999-12-06,9.7,2.2,84
1999-12-07,6.2,0.0,55
1999-12-08,6.1,0.0,61
1999-12-09,9.4,0.0,75
1999-12-10,7.9,0.0,77
1999-12-11,7.2,0.0,68
1999-12-12,6.2,0.0,59
1999-12-13,5.8,0.0,76
1999-12-14,5.2,0.0,74
1999-12-15,5.4,0.3,80
1999-12-16,5.7,0.0,82
1999-12-17,7.5,0.3,75
1999-12-18,5.5,1.8,77
1999-12-19,4.2,0.0,74
1999-12-20,3.5,0.0,67
1999-12-21,3.0,0.0,59
1999-12-22,2.3,0.0,65
1999-12-23,2.2,0.0,68
1999-12-24,4.0,0.0,73
1999-12-25,6.2,0.0,70
1999-12-26,3.7,0.0,63
1999-12-27,4.4,0.0,59
1999-12-28,5.4,0.0,74
1999-12-29,6.7,0.0,75
1999-12-30,6.3,0.0,80
1999-12-31,7.1,1.0,84
