time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1982-03-05,10.9,3.9,86
1982-03-06,7.5,11.4,85
1982-03-07,4.9,1.5,64
1982-03-08,2.7,1.1,75
1982-03-09,5.1,0.0,76
1982-03-10,6.0,0.0,74
1982-03-11,7.6,0.0,74
1982-03-12,8.5,0.2,81
1982-03-13,10.4,6.5,74
1982-03-14,7.4,0.0,73
1982-03-15,10.6,0.8,80
1982-03-16,14.2,5.8,82
1982-03-17,8.8,0.7,75
1982-03-18,7.7,2.5,71
1982-03-19,6.0,0.0,63
1982-03-20,7.5,1.5,81
1982-03-21,9.3,7.5,83
1982-03-22,10.8,0.0,63
1982-03-23,10.1,0.0,85
1982-03-24,10.0,0.5,75
1982-03-25,5.2,0.0,46
1982-03-26,5.0,0.0,49
1982-03-27,5.0,0.0,62
1982-03-28,6.1,0.0,67
1982-03-29,6.1,0.0,66
1982-03-30,10.3,0.0,76
1982-03-31,13.0,8.3,78
1982-04-01,11.1,0.0,61
1982-04-02,10.9,0.0,78
1982-04-03,14.6,11.4,78
1982-04-04,6.9,4.5,60
1982-04-05,7.1,0.0,56
1982-04-06,10.1,0.0,69
1982-04-07,11.5,13.6,86
1982-04-08,13.3,4.4,86
1982-04-09,13.5,0.1,83
1982-04-10,9.9,0.7,58
1982-04-11,9.6,0.0,52
1982-04-12,10.2,0.0,73
1982-04-13,12.4,0.0,76
1982-04-14,13.4,4.2,83
1982-04-15,14.3,62.6,88
1982-04-16,14.8,0.0,67
1982-04-17,11.1,2.1,66
1982-04-18,9.9,0.0,60
1982-04-19,10.7,0.0,60
1982-04-20,13.3,0.0,69
1982-04-21,12.4,7.1,78
1982-04-22,9.8,20.9,80
1982-04-23,11.1,0.0,72
1982-04-24,13.5,0.0,79
1982-04-25,15.3,0.0,80
1982-04-26,15.3,0.0,80
1982-04-27,14.3,0.0,81
1982-04-28,12.2,0.1,79
1982-04-29,14.5,0.8,84
1982-04-30,17.3,0.0,83
1982-05-01,18.1,0.6,90
1982-05-02,18.2,5.5,93
1982-05-03,20.1,5.2,90
1982-05-04,20.0,9.3,79
1982-05-05,17.5,0.0,67
1982-05-06,17.6,0.0,78
1982-05-07,17.6,16.7,88
1982-05-08,18.5,0.0,86
1982-05-09,18.3,0.0,86
1982-05-10,19.8,0.0,82
1982-05-11,19.9,0.0,85
1982-05-12,20.6,0.0,86
1982-05-13,20.9,0.0,84
1982-05-14,19.2,17.5,80
1982-05-15,14.9,0.8,63
1982-05-16,16.0,0.0,66
1982-05-17,17.1,0.0,80
1982-05-18,18.6,0.0,81
1982-05-19,17.8,0.0,75
1982-05-20,15.0,18.1,85
1982-05-21,17.0,0.0,72
1982-05-22,15.5,0.7,67
1982-05-23,15.7,0.0,62
1982-05-24,18.1,0.0,76
1982-05-25,19.5,0.0,77
1982-05-26,19.7,0.0,77
1982-05-27,20.4,0.1,79
1982-05-28,21.7,0.0,80
1982-05-29,22.4,0.0,80
1982-05-30,22.3,0.0,82
1982-05-31,17.6,12.7,83
1982-06-01,18.4,28.3,91
1982-06-02,21.7,0.6,90
1982-06-03,21.4,39.0,93
1982-06-04,18.3,11.3,87
1982-06-05,20.3,0.0,83
1982-06-06,20.8,0.0,83
1982-06-07,20.5,0.7,87
1982-06-08,21.7,0.0,80
1982-06-09,21.2,0.9,82
1982-06-10,21.5,0.0,83
1982-06-11,21.4,0.0,86
1982-06-12,22.5,0.0,77
1982-06-13,22.5,0.1,81
1982-06-14,18.2,12.1,88
1982-06-15,19.3,0.0,65
1982-06-16,20.1,0.0,75
1982-06-17,20.1,0.0,80
1982-06-18,21.5,0.6,76
1982-06-19,20.8,0.0,83
1982-06-20,21.9,0.1,82
1982-06-21,21.2,1.1,82
1982-06-22,20.5,0.0,75
1982-06-23,19.5,0.9,78
1982-06-24,17.6,9.5,86
1982-06-25,20.1,0.0,75
1982-06-26,17.7,9.2,81
1982-06-27,17.8,34.1,79
1982-06-28,19.6,0.0,78
1982-06-29,20.4,0.1,71
1982-06-30,18.8,1.2,76
1982-07-01,18.0,0.0,76
1982-07-02,17.7,0.0,76
1982-07-03,18.9,0.0,75
1982-07-04,19.3,2.6,83
1982-07-05,21.5,0.0,81
1982-07-06,21.4,0.0,82
1982-07-07,20.1,20.1,91
1982-07-08,21.2,0.0,81
1982-07-09,21.7,0.0,81
1982-07-10,22.6,0.3,83
1982-07-11,23.3,0.0,85
1982-07-12,25.8,10.5,84
1982-07-13,23.5,0.3,80
1982-07-14,22.8,0.2,80
1982-07-15,21.1,8.6,75
1982-07-16,20.0,0.9,81
1982-07-17,21.4,33.0,93
1982-07-18,23.1,3.3,88
1982-07-19,22.4,9.0,91
1982-07-20,22.7,15.9,86
1982-07-21,21.5,4.8,88
1982-07-22,21.9,0.0,82
1982-07-23,22.1,0.0,81
1982-07-24,22.5,3.4,82
1982-07-25,21.8,10.8,90
1982-07-26,21.6,40.9,95
1982-07-27,22.1,0.3,86
1982-07-28,22.3,0.0,84
1982-07-29,23.8,0.0,85
1982-07-30,23.2,1.2,90
1982-07-31,24.1,1.3,85
1982-08-01,22.9,66.4,96
1982-08-02,25.3,10.8,83
1982-08-03,24.2,15.6,91
1982-08-04,25.4,0.5,85
1982-08-05,24.8,0.4,82
1982-08-06,24.5,0.0,82
1982-08-07,24.5,0.0,86
1982-08-08,24.7,0.0,88
1982-08-09,24.5,0.6,87
1982-08-10,25.0,0.0,84
1982-08-11,25.4,0.0,83
1982-08-12,24.4,1.3,83
1982-08-13,23.9,0.0,79
1982-08-14,25.2,0.0,83
1982-08-15,25.1,1.7,87
1982-08-16,23.9,17.9,92
1982-08-17,24.6,10.0,90
1982-08-18,24.7,2.0,88
1982-08-19,24.9,0.4,89
1982-08-20,25.4,0.0,87
1982-08-21,25.7,0.4,88
1982-08-22,26.4,0.0,85
1982-08-23,26.3,0.0,85
1982-08-24,26.4,0.0,84
1982-08-25,26.2,0.0,84
1982-08-26,25.1,6.3,88
1982-08-27,25.3,6.4,87
1982-08-28,25.8,1.1,87
1982-08-29,26.0,4.3,87
1982-08-30,25.0,10.2,89
1982-08-31,25.3,2.1,84
1982-09-01,25.1,0.0,81
1982-09-02,24.6,0.0,81
1982-09-03,24.1,8.0,82
1982-09-04,20.4,6.8,78
1982-09-05,20.3,0.0,67
1982-09-06,21.0,13.1,82
1982-09-07,22.3,8.0,85
1982-09-08,22.5,2.0,87
1982-09-09,23.6,0.4,85
1982-09-10,23.4,26.1,91
1982-09-11,21.5,27.3,92
1982-09-12,20.0,130.9,88
1982-09-13,22.0,0.0,68
1982-09-14,20.1,0.0,77
1982-09-15,18.7,5.9,86
1982-09-16,19.8,0.0,79
1982-09-17,19.5,0.4,82
1982-09-18,19.2,0.0,82
1982-09-19,18.1,4.1,84
1982-09-20,19.2,8.6,90
1982-09-21,22.5,0.6,85
1982-09-22,19.8,0.0,72
1982-09-23,18.8,28.7,90
1982-09-24,19.0,11.2,81
1982-09-25,21.3,17.3,91
1982-09-26,23.8,0.0,84
1982-09-27,22.8,0.0,80
1982-09-28,19.5,3.5,84
1982-09-29,19.4,1.4,83
1982-09-30,19.2,0.0,81
1982-10-01,18.9,0.0,85
1982-10-02,18.6,10.8,88
1982-10-03,18.2,3.2,79
1982-10-04,18.2,0.0,79
1982-10-05,18.3,0.0,81
1982-10-06,16.8,11.2,89
1982-10-07,16.4,14.8,86
1982-10-08,16.2,40.7,87
1982-10-09,15.4,37.4,79
1982-10-10,14.8,0.1,74
1982-10-11,15.3,0.3,80
1982-10-12,18.3,1.4,79
1982-10-13,18.3,0.0,87
1982-10-14,18.3,0.0,86
1982-10-15,18.4,0.0,82
1982-10-16,17.6,0.2,81
1982-10-17,12.5,0.0,65
1982-10-18,13.6,0.0,73
1982-10-19,15.4,6.6,86
1982-10-20,19.2,15.0,87
1982-10-21,15.9,0.0,78
1982-10-22,14.9,0.0,77
1982-10-23,14.9,0.0,74
1982-10-24,16.1,0.0,80
1982-10-25,11.3,0.0,58
1982-10-26,11.3,0.0,63
1982-10-27,12.0,0.0,75
1982-10-28,14.1,0.0,83
1982-10-29,15.7,0.0,83
1982-10-30,14.7,0.0,85
1982-10-31,15.3,0.0,82
1982-11-01,17.9,1.1,85
1982-11-02,13.1,2.2,75
1982-11-03,11.3,0.0,70
1982-11-04,13.7,0.0,82
1982-11-05,14.4,11.1,88
1982-11-06,13.0,0.0,80
1982-11-07,12.2,18.0,86
1982-11-08,14.9,0.3,84
1982-11-09,15.6,4.3,89
1982-11-10,14.7,20.9,92
1982-11-11,14.6,8.0,86
1982-11-12,13.9,0.0,66
1982-11-13,12.8,0.0,74
1982-11-14,13.4,0.0,83
1982-11-15,13.7,0.4,87
1982-11-16,16.2,8.8,83
1982-11-17,12.8,15.2,90
1982-11-18,12.9,0.0,90
1982-11-19,13.8,0.0,86
1982-11-20,13.0,0.8,84
1982-11-21,11.6,2.8,83
1982-11-22,13.6,2.1,83
1982-11-23,14.5,8.2,78
1982-11-24,11.5,3.8,70
1982-11-25,6.0,0.0,55
1982-11-26,6.2,0.0,64
1982-11-27,6.0,0.0,64
1982-11-28,5.2,0.0,67
1982-11-29,7.2,0.0,81
1982-11-30,16.6,39.1,88
1982-12-01,10.7,0.2,86
1982-12-02,8.9,0.0,84
1982-12-03,10.0,0.0,76
1982-12-04,10.2,0.2,78
1982-12-05,12.3,0.0,79
1982-12-06,6.4,3.5,62
1982-12-07,4.0,0.0,60
1982-12-08,4.6,0.0,74
1982-12-09,4.7,0.8,83
1982-12-10,5.8,0.0,85
1982-12-11,11.3,0.0,84
1982-12-12,10.5,3.4,88
1982-12-13,6.4,0.1,66
1982-12-14,5.9,1.5,83
1982-12-15,6.6,0.0,78
1982-12-16,6.9,0.0,80
1982-12-17,8.5,0.5,78
1982-12-18,5.2,0.0,75
1982-12-19,3.4,0.8,73
1982-12-20,5.0,0.0,80
1982-12-21,5.6,0.0,81
1982-12-22,7.1,2.6,86
1982-12-23,7.8,0.4,83
1982-12-24,6.8,0.0,70
1982-12-25,5.5,0.0,74
1982-12-26,4.8,5.4,85
1982-12-27,6.4,0.6,87
1982-12-28,5.2,0.0,78
1982-12-29,6.6,0.5,82
1982-12-30,6.1,0.0,85
1982-12-31,3.5,0.0,64
