time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1983-07-16,24.4,4.4,89
1983-07-17,23.5,1.2,86
1983-07-18,21.9,4.8,85
1983-07-19,23.8,0.0,86
1983-07-20,23.5,6.8,89
1983-07-21,24.1,8.3,92
1983-07-22,24.3,0.1,87
1983-07-23,24.4,7.6,93
1983-07-24,24.1,5.3,91
1983-07-25,24.9,1.9,89
1983-07-26,25.0,4.0,88
1983-07-27,26.2,0.6,89
1983-07-28,26.2,1.0,84
1983-07-29,25.6,0.0,86
1983-07-30,25.8,0.3,88
1983-07-31,26.8,0.0,88
1983-08-01,25.9,11.5,89
1983-08-02,23.0,0.3,84
1983-08-03,24.0,0.0,86
1983-08-04,26.6,0.0,84
1983-08-05,26.7,0.3,88
1983-08-06,26.5,0.0,87
1983-08-07,27.3,0.0,84
1983-08-08,27.9,0.2,82
1983-08-09,27.8,0.0,79
1983-08-10,26.1,0.1,81
1983-08-11,26.0,0.0,82
1983-08-12,26.6,0.0,81
1983-08-13,26.3,0.2,81
1983-08-14,25.6,3.0,84
1983-08-15,24.6,35.8,92
1983-08-16,25.5,29.2,93
1983-08-17,25.8,35.2,91
1983-08-18,27.5,4.6,86
1983-08-19,29.1,0.1,77
1983-08-20,27.2,0.2,73
1983-08-21,23.9,0.4,82
1983-08-22,24.0,8.1,84
1983-08-23,23.6,3.2,81
1983-08-24,22.6,2.1,87
1983-08-25,25.1,0.0,87
1983-08-26,25.5,0.4,87
1983-08-27,23.9,0.0,85
1983-08-28,23.6,0.0,86
1983-08-29,26.1,0.0,86
1983-08-30,27.4,0.0,85
1983-08-31,26.6,0.0,83
1983-09-01,25.4,7.7,89
1983-09-02,25.6,0.8,84
1983-09-03,26.2,0.0,82
1983-09-04,26.9,0.0,85
1983-09-05,26.8,0.1,84
1983-09-06,26.3,0.0,87
1983-09-07,25.6,6.5,86
1983-09-08,23.9,1.9,86
1983-09-09,22.9,0.0,79
1983-09-10,22.9,3.2,85
1983-09-11,24.0,3.5,86
1983-09-12,25.4,0.1,89
1983-09-13,24.6,0.0,74
1983-09-14,22.3,0.9,76
1983-09-15,20.4,14.2,85
1983-09-16,19.9,13.9,87
1983-09-17,21.1,0.0,78
1983-09-18,19.7,0.0,81
1983-09-19,19.9,0.0,77
1983-09-20,20.4,17.0,84
1983-09-21,21.7,2.0,84
1983-09-22,22.0,18.4,88
1983-09-23,20.3,0.0,79
1983-09-24,19.0,10.1,92
1983-09-25,20.9,6.9,89
1983-09-26,19.7,19.9,90
1983-09-27,16.9,37.5,86
1983-09-28,16.4,52.2,88
1983-09-29,16.7,18.3,71
1983-09-30,16.7,0.0,78
1983-10-01,19.1,0.0,83
1983-10-02,19.6,0.0,84
1983-10-03,20.2,0.0,83
1983-10-04,21.2,1.5,86
1983-10-05,21.5,18.9,82
1983-10-06,17.3,0.0,65
1983-10-07,17.3,0.0,70
1983-10-08,15.6,4.0,80
1983-10-09,18.4,8.1,91
1983-10-10,19.5,6.7,90
1983-10-11,18.2,39.8,83
1983-10-12,14.5,0.0,72
1983-10-13,16.9,0.0,83
1983-10-14,17.0,1.3,83
1983-10-15,15.9,1.0,75
1983-10-16,15.8,18.4,85
1983-10-17,15.9,0.0,88
1983-10-18,14.3,0.0,75
1983-10-19,12.9,4.8,79
1983-10-20,15.9,0.4,80
1983-10-21,14.9,5.4,87
1983-10-22,16.4,0.8,79
1983-10-23,14.1,5.2,83
1983-10-24,10.9,1.8,70
1983-10-25,10.9,0.0,63
1983-10-26,11.1,0.0,79
1983-10-27,14.2,15.1,75
1983-10-28,13.1,0.0,78
1983-10-29,14.1,2.5,69
1983-10-30,8.6,0.0,64
1983-10-31,9.6,0.0,77
1983-11-01,11.1,0.0,78
1983-11-02,12.3,0.0,79
1983-11-03,13.1,0.0,82
1983-11-04,13.2,0.1,84
1983-11-05,13.3,0.1,84
1983-11-06,12.4,14.1,88
1983-11-07,11.7,2.1,79
1983-11-08,10.8,0.0,78
1983-11-09,11.4,0.5,79
1983-11-10,12.3,17.9,86
1983-11-11,13.7,0.0,81
1983-11-12,13.0,0.0,83
1983-11-13,9.7,1.6,73
1983-11-14,8.8,0.0,66
1983-11-15,8.7,1.8,80
1983-11-16,11.1,0.0,81
1983-11-17,13.1,0.0,71
1983-11-18,9.0,0.0,51
1983-11-19,8.0,0.0,67
1983-11-20,8.5,0.0,75
1983-11-21,8.3,0.0,82
1983-11-22,7.0,0.0,68
1983-11-23,5.2,0.0,73
1983-11-24,9.2,13.1,83
1983-11-25,9.1,0.0,79
1983-11-26,6.8,2.2,74
1983-11-27,4.1,0.0,54
1983-11-28,4.5,0.0,61
1983-11-29,5.7,0.0,79
1983-11-30,8.9,0.8,84
1983-12-01,6.8,0.0,68
1983-12-02,7.0,0.0,75
1983-12-03,6.6,0.0,72
1983-12-04,5.8,0.0,58
1983-12-05,6.0,0.2,70
1983-12-06,5.1,0.0,64
1983-12-07,4.9,0.0,70
1983-12-08,5.6,0.0,68
1983-12-09,5.8,0.0,72
1983-12-10,7.0,0.0,78
1983-12-11,10.3,5.5,77
1983-12-12,4.8,0.0,62
1983-12-13,4.6,0.0,76
1983-12-14,7.7,0.0,71
1983-12-15,4.3,0.7,79
1983-12-16,3.0,0.0,75
1983-12-17,2.8,0.0,78
1983-12-18,1.2,0.1,63
1983-12-19,1.9,0.0,67
1983-12-20,1.4,0.0,59
1983-12-21,2.1,0.0,62
1983-12-22,6.0,2.1,76
1983-12-23,6.4,5.7,74
1983-12-24,1.9,1.1,65
1983-12-25,1.6,0.0,64
1983-12-26,0.8,0.0,52
1983-12-27,-0.0,0.0,66
1983-12-28,0.1,1.5,73
1983-12-29,2.2,0.7,67
1983-12-30,2.0,0.6,72
1983-12-31,2.3,1.3,72
