time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1981-04-27,16.1,0.0,74
1981-04-28,14.5,0.0,67
1981-04-29,14.8,0.0,77
1981-04-30,17.5,6.1,86
1981-05-01,17.2,0.0,77
1981-05-02,17.7,0.0,84
1981-05-03,18.8,1.5,87
1981-05-04,14.6,22.5,79
1981-05-05,15.0,0.2,71
1981-05-06,15.8,1.9,74
1981-05-07,14.4,25.1,89
1981-05-08,17.8,0.4,74
1981-05-09,17.2,0.0,86
1981-05-10,18.1,0.0,79
1981-05-11,16.5,0.0,83
1981-05-12,19.0,12.6,92
1981-05-13,15.0,5.9,73
1981-05-14,16.5,0.0,73
1981-05-15,17.9,0.4,81
1981-05-16,15.6,0.0,81
1981-05-17,12.2,38.2,88
1981-05-18,16.2,27.3,77
1981-05-19,13.8,1.1,78
1981-05-20,12.1,13.0,84
1981-05-21,14.9,0.0,75
1981-05-22,16.2,0.0,80
1981-05-23,19.3,0.0,76
1981-05-24,17.4,13.3,85
1981-05-25,18.3,2.8,77
1981-05-26,18.9,0.0,71
1981-05-27,17.9,0.0,73
1981-05-28,16.8,1.4,84
1981-05-29,19.6,0.0,73
1981-05-30,15.6,0.0,55
1981-05-31,14.6,6.6,72
1981-06-01,16.0,3.1,88
1981-06-02,16.8,0.0,74
1981-06-03,17.1,0.0,75
1981-06-04,18.0,2.1,83
1981-06-05,17.6,1.9,86
1981-06-06,18.4,0.8,84
1981-06-07,19.1,1.1,84
1981-06-08,20.3,0.0,81
1981-06-09,20.2,0.0,84
1981-06-10,20.6,0.0,83
1981-06-11,19.9,0.7,86
1981-06-12,20.2,5.6,92
1981-06-13,21.5,14.5,90
1981-06-14,20.0,20.2,92
1981-06-15,20.6,1.2,87
1981-06-16,20.6,0.4,88
1981-06-17,22.1,0.0,85
1981-06-18,22.9,0.7,85
1981-06-19,17.4,0.0,81
1981-06-20,17.0,0.1,81
1981-06-21,17.4,1.5,84
1981-06-22,17.6,10.6,90
1981-06-23,23.4,10.9,86
1981-06-24,20.2,0.0,75
1981-06-25,20.7,13.6,82
1981-06-26,21.2,21.3,87
1981-06-27,20.8,14.7,89
1981-06-28,20.3,7.4,87
1981-06-29,23.0,5.2,86
1981-06-30,21.3,6.3,87
1981-07-01,20.0,0.6,84
1981-07-02,20.9,19.1,92
1981-07-03,20.2,30.4,92
1981-07-04,21.0,0.5,86
1981-07-05,21.8,0.0,85
1981-07-06,23.6,0.0,88
1981-07-07,25.2,0.0,86
1981-07-08,25.0,1.2,85
1981-07-09,25.6,0.0,86
1981-07-10,25.8,0.0,84
1981-07-11,25.7,0.0,86
1981-07-12,26.0,0.0,84
1981-07-13,26.7,0.0,84
1981-07-14,26.7,0.9,85
1981-07-15,26.5,0.6,87
1981-07-16,27.5,0.8,84
1981-07-17,27.2,1.3,85
1981-07-18,27.7,0.3,83
1981-07-19,26.7,0.2,86
1981-07-20,26.2,3.6,86
1981-07-21,25.4,9.5,90
1981-07-22,24.9,17.8,91
1981-07-23,23.5,0.3,86
1981-07-24,23.7,0.6,82
1981-07-25,24.6,0.4,80
1981-07-26,24.3,0.3,82
1981-07-27,24.8,0.3,83
1981-07-28,25.0,1.1,83
1981-07-29,26.3,0.8,84
1981-07-30,25.4,13.4,89
1981-07-31,26.2,1.2,86
1981-08-01,26.5,0.0,84
1981-08-02,26.1,0.0,84
1981-08-03,25.7,0.0,79
1981-08-04,25.1,0.0,80
1981-08-05,25.6,0.0,65
1981-08-06,22.4,1.2,66
1981-08-07,23.3,5.4,83
1981-08-08,23.7,2.9,84
1981-08-09,25.2,0.0,81
1981-08-10,26.1,0.0,82
1981-08-11,25.7,1.4,86
1981-08-12,26.1,1.1,86
1981-08-13,24.7,2.5,82
1981-08-14,22.4,10.6,84
1981-08-15,22.3,1.2,81
1981-08-16,22.6,0.0,78
1981-08-17,22.5,0.0,78
1981-08-18,23.2,0.0,81
1981-08-19,25.6,0.0,84
1981-08-20,24.6,1.1,83
1981-08-21,23.8,12.7,91
1981-08-22,24.5,56.3,96
1981-08-23,26.0,49.2,84
1981-08-24,24.5,0.6,78
1981-08-25,23.9,2.4,88
1981-08-26,26.2,0.5,88
1981-08-27,26.3,0.0,83
1981-08-28,23.0,7.4,87
1981-08-29,23.8,7.8,87
1981-08-30,26.1,0.0,85
1981-08-31,26.8,0.0,84
1981-09-01,26.6,0.0,85
1981-09-02,26.0,0.0,82
1981-09-03,25.5,0.0,87
1981-09-04,25.9,7.0,85
1981-09-05,21.1,3.8,81
1981-09-06,20.6,0.0,75
1981-09-07,20.8,0.0,74
1981-09-08,20.4,20.3,82
1981-09-09,20.9,12.5,83
1981-09-10,20.7,4.8,84
1981-09-11,19.4,4.2,81
1981-09-12,17.9,23.0,86
1981-09-13,20.3,3.1,84
1981-09-14,20.0,1.7,78
1981-09-15,18.9,0.3,71
1981-09-16,18.8,0.0,75
1981-09-17,18.3,0.0,76
1981-09-18,18.5,0.0,78
1981-09-19,17.8,13.6,80
1981-09-20,18.5,22.4,85
1981-09-21,19.2,0.0,81
1981-09-22,19.1,0.0,81
1981-09-23,20.2,0.0,83
1981-09-24,20.6,0.0,82
1981-09-25,21.3,11.9,80
1981-09-26,20.8,13.0,92
1981-09-27,22.5,0.1,81
1981-09-28,21.0,0.0,77
1981-09-29,16.2,0.0,71
1981-09-30,18.3,0.0,78
1981-10-01,18.5,17.6,90
1981-10-02,19.0,20.8,70
1981-10-03,16.2,0.2,64
1981-10-04,16.5,0.0,69
1981-10-05,19.1,2.7,78
1981-10-06,18.6,0.0,81
1981-10-07,18.3,1.4,86
1981-10-08,18.3,22.1,92
1981-10-09,22.1,5.8,89
1981-10-10,18.3,5.3,81
1981-10-11,16.9,0.0,77
1981-10-12,17.1,0.0,78
1981-10-13,16.8,0.0,82
1981-10-14,17.5,0.0,73
1981-10-15,13.7,0.1,76
1981-10-16,14.8,0.0,79
1981-10-17,15.0,0.0,72
1981-10-18,16.2,0.0,76
1981-10-19,17.1,0.0,77
1981-10-20,14.9,0.0,72
1981-10-21,14.1,0.0,76
1981-10-22,15.0,108.6,89
1981-10-23,17.6,16.9,61
1981-10-24,12.1,0.0,60
1981-10-25,12.7,0.0,69
1981-10-26,12.1,0.0,78
1981-10-27,12.3,0.0,77
1981-10-28,12.1,0.0,78
1981-10-29,14.6,3.9,87
1981-10-30,13.6,0.0,81
1981-10-31,14.4,0.0,83
1981-11-01,15.1,0.1,83
1981-11-02,12.0,33.1,84
1981-11-03,15.4,1.7,89
1981-11-04,14.8,0.2,83
1981-11-05,12.3,1.9,83
1981-11-06,8.6,17.4,85
1981-11-07,8.4,0.4,83
1981-11-08,7.3,0.2,71
1981-11-09,4.3,0.9,75
1981-11-10,5.6,0.0,76
1981-11-11,7.7,0.0,72
1981-11-12,6.9,0.0,80
1981-11-13,8.5,0.0,78
1981-11-14,6.6,0.0,83
1981-11-15,6.7,0.0,86
1981-11-16,7.2,0.8,83
1981-11-17,6.5,0.3,80
1981-11-18,4.2,0.0,82
1981-11-19,5.8,0.0,77
1981-11-20,7.7,0.0,86
1981-11-21,6.5,0.0,82
1981-11-22,5.0,0.3,68
1981-11-23,6.8,0.0,79
1981-11-24,8.2,0.3,75
1981-11-25,6.8,0.1,76
1981-11-26,5.1,8.3,86
1981-11-27,7.5,13.8,89
1981-11-28,5.2,0.3,71
1981-11-29,3.2,0.0,66
1981-11-30,2.0,0.2,80
1981-12-01,3.3,2.6,88
1981-12-02,2.8,0.2,67
1981-12-03,3.0,0.0,57
1981-12-04,2.5,0.0,76
1981-12-05,5.6,0.0,77
1981-12-06,5.1,0.0,80
1981-12-07,5.0,0.0,84
1981-12-08,5.1,0.0,70
1981-12-09,3.8,0.0,79
1981-12-10,3.7,0.0,69
1981-12-11,3.2,1.6,79
1981-12-12,5.6,0.0,79
1981-12-13,3.7,0.0,65
1981-12-14,1.6,0.0,59
1981-12-15,1.0,0.0,59
1981-12-16,4.1,0.0,57
1981-12-17,3.1,0.0,74
1981-12-18,4.4,0.0,68
1981-12-19,7.5,2.2,74
1981-12-20,6.6,0.3,68
1981-12-21,5.0,0.0,64
1981-12-22,5.7,0.0,77
1981-12-23,7.1,0.0,76
1981-12-24,4.3,0.0,71
1981-12-25,2.5,0.7,80
1981-12-26,4.0,0.0,88
1981-12-27,5.8,0.0,79
1981-12-28,6.3,0.0,80
1981-12-29,8.8,0.0,87
1981-12-30,6.9,0.0,72
1981-12-31,4.3,1.8,79
