time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2016-06-29,21.9,4.7,82
2016-06-30,23.6,0.2,81
2016-07-01,25.1,0.0,83
2016-07-02,25.0,0.0,86
2016-07-03,26.6,0.0,84
2016-07-04,27.1,0.0,80
2016-07-05,22.5,0.0,81
2016-07-06,23.5,0.0,83
2016-07-07,26.1,0.0,82
2016-07-08,24.4,0.0,83
2016-07-09,23.2,49.1,88
2016-07-10,24.1,0.0,86
2016-07-11,25.2,0.0,83
2016-07-12,25.2,0.0,84
2016-07-13,24.9,9.4,89
2016-07-14,26.3,1.7,85
2016-07-15,23.1,36.7,89
2016-07-16,23.6,0.0,85
2016-07-17,25.4,0.0,85
2016-07-18,26.9,0.0,79
2016-07-19,26.3,0.4,80
2016-07-20,25.3,2.0,83
2016-07-21,22.5,11.2,89
2016-07-22,21.8,4.8,83
2016-07-23,21.9,0.0,76
2016-07-24,23.0,0.0,78
2016-07-25,23.8,0.0,79
2016-07-26,23.1,2.3,83
2016-07-27,23.7,2.6,85
2016-07-28,24.8,0.0,84
2016-07-29,25.2,0.0,82
2016-07-30,25.6,0.0,79
2016-07-31,25.8,3.7,83
2016-08-01,25.8,12.1,84
2016-08-02,25.0,7.4,90
2016-08-03,26.0,0.0,84
2016-08-04,26.7,0.0,83
2016-08-05,26.9,0.0,83
2016-08-06,27.7,0.0,81
2016-08-07,27.1,0.0,78
2016-08-08,27.5,0.3,73
2016-08-09,30.2,0.0,63
2016-08-10,27.6,0.4,71
2016-08-11,25.6,0.1,70
2016-08-12,25.5,0.0,73
2016-08-13,25.1,0.0,72
2016-08-14,25.5,0.0,66
2016-08-15,26.3,0.0,74
2016-08-16,26.8,20.3,77
2016-08-17,27.2,10.2,80
2016-08-18,26.7,6.6,87
2016-08-19,26.6,2.6,83
2016-08-20,25.6,26.4,89
2016-08-21,26.9,3.4,85
2016-08-22,25.5,111.5,92
2016-08-23,25.8,9.3,90
2016-08-24,25.8,4.0,86
2016-08-25,26.6,0.5,82
2016-08-26,26.5,0.0,81
2016-08-27,24.3,10.9,88
2016-08-28,22.3,14.6,88
2016-08-29,25.7,9.2,87
2016-08-30,25.8,16.1,81
2016-08-31,24.9,0.0,70
2016-09-01,25.0,0.0,73
2016-09-02,25.4,0.1,79
2016-09-03,25.6,1.3,83
2016-09-04,26.1,1.7,86
2016-09-05,26.4,0.0,84
2016-09-06,26.0,5.2,87
2016-09-07,26.0,1.4,87
2016-09-08,26.1,5.8,88
2016-09-09,26.7,0.2,77
2016-09-10,25.6,0.8,75
2016-09-11,23.2,9.1,86
2016-09-12,23.6,1.0,84
2016-09-13,23.1,13.9,89
2016-09-14,22.8,6.5,85
2016-09-15,23.9,1.9,87
2016-09-16,23.0,0.5,87
2016-09-17,23.8,0.0,85
2016-09-18,23.6,5.3,91
2016-09-19,21.8,15.1,91
2016-09-20,20.1,58.1,86
2016-09-21,20.2,1.3,78
2016-09-22,19.8,33.7,88
2016-09-23,21.5,15.2,91
2016-09-24,22.3,3.4,90
2016-09-25,23.2,0.0,88
2016-09-26,23.8,0.7,88
2016-09-27,25.1,0.0,88
2016-09-28,25.0,3.4,89
2016-09-29,23.9,0.2,88
2016-09-30,20.3,0.0,69
2016-10-01,19.8,6.9,84
2016-10-02,21.8,0.0,83
2016-10-03,22.8,7.8,89
2016-10-04,24.3,0.0,80
2016-10-05,22.6,0.7,86
2016-10-06,24.5,0.0,75
2016-10-07,19.2,0.0,70
2016-10-08,21.8,0.5,86
2016-10-09,22.0,16.4,79
2016-10-10,16.9,0.5,73
2016-10-11,16.9,0.0,70
2016-10-12,17.3,0.1,73
2016-10-13,15.3,0.2,76
2016-10-14,15.6,0.0,67
2016-10-15,15.5,0.0,72
2016-10-16,16.9,0.1,73
2016-10-17,17.0,30.3,89
2016-10-18,20.4,5.0,83
2016-10-19,19.7,0.0,83
2016-10-20,20.2,0.0,77
2016-10-21,16.2,0.0,72
2016-10-22,16.2,0.0,82
2016-10-23,16.9,0.6,76
2016-10-24,13.9,0.0,64
2016-10-25,14.6,3.4,79
2016-10-26,18.4,0.1,84
2016-10-27,17.4,2.2,72
2016-10-28,12.7,11.1,85
2016-10-29,15.3,1.4,76
2016-10-30,11.1,1.7,71
2016-10-31,13.6,0.0,76
2016-11-01,13.2,8.4,80
2016-11-02,10.5,0.3,72
2016-11-03,12.2,2.6,72
2016-11-04,12.4,0.0,65
2016-11-05,13.8,0.0,77
2016-11-06,12.5,0.0,75
2016-11-07,9.0,0.0,68
2016-11-08,10.1,2.3,80
2016-11-09,9.3,4.2,58
2016-11-10,8.6,0.2,62
2016-11-11,9.9,41.4,85
2016-11-12,13.0,0.8,80
2016-11-13,12.6,0.0,88
2016-11-14,13.7,8.6,87
2016-11-15,15.4,8.7,81
2016-11-16,11.2,0.5,65
2016-11-17,11.9,0.5,73
2016-11-18,9.8,0.0,77
2016-11-19,10.1,15.3,90
2016-11-20,12.9,0.0,92
2016-11-21,12.4,8.4,87
2016-11-22,14.0,8.8,84
2016-11-23,10.5,0.0,73
2016-11-24,2.5,23.0,89
2016-11-25,3.8,0.0,80
2016-11-26,6.8,0.0,78
2016-11-27,9.5,8.5,86
2016-11-28,10.2,5.3,70
2016-11-29,8.2,0.0,63
2016-11-30,6.7,0.0,72
2016-12-01,9.9,4.8,83
2016-12-02,9.4,0.0,69
2016-12-03,8.7,0.0,72
2016-12-04,10.1,1.1,83
2016-12-05,11.9,5.3,80
2016-12-06,9.9,0.0,70
2016-12-07,5.9,0.6,72
2016-12-08,6.6,0.0,72
2016-12-09,9.2,0.0,74
2016-12-10,5.9,0.0,63
2016-12-11,3.9,0.1,60
2016-12-12,4.6,0.0,69
2016-12-13,8.5,7.9,79
2016-12-14,8.0,36.3,74
2016-12-15,4.5,0.0,57
2016-12-16,2.7,0.0,64
2016-12-17,4.2,0.0,65
2016-12-18,5.6,0.0,78
2016-12-19,7.0,0.0,78
2016-12-20,7.9,0.0,78
2016-12-21,7.6,0.0,84
2016-12-22,14.1,2.5,82
2016-12-23,13.4,11.4,77
2016-12-24,6.6,0.4,62
2016-12-25,5.3,0.0,68
2016-12-26,6.2,0.0,80
2016-12-27,11.1,21.4,88
2016-12-28,4.7,1.2,58
2016-12-29,5.3,0.0,74
2016-12-30,4.0,0.0,59
2016-12-31,3.6,0.0,70
