time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
1987-03-27,6.3,1.5,72
1987-03-28,7.4,0.0,72
1987-03-29,9.3,0.0,79
1987-03-30,10.3,0.0,84
1987-03-31,8.6,0.6,63
1987-04-01,4.6,0.1,58
1987-04-02,7.1,6.8,87
1987-04-03,8.1,0.8,84
1987-04-04,11.4,0.0,75
1987-04-05,11.8,0.0,73
1987-04-06,12.9,0.0,81
1987-04-07,13.9,1.9,90
1987-04-08,16.1,0.0,68
1987-04-09,12.7,0.0,79
1987-04-10,15.5,4.6,89
1987-04-11,12.7,7.7,85
1987-04-12,6.2,4.4,75
1987-04-13,6.1,0.0,53
1987-04-14,6.1,0.0,63
1987-04-15,9.5,0.3,69
1987-04-16,9.5,0.0,66
1987-04-17,10.6,0.0,76
1987-04-18,13.4,0.0,77
1987-04-19,14.9,0.0,78
1987-04-20,15.8,0.0,74
1987-04-21,16.9,0.0,80
1987-04-22,18.7,0.0,77
1987-04-23,15.1,0.0,70
1987-04-24,14.9,0.0,63
1987-04-25,14.1,0.4,59
1987-04-26,14.4,6.8,83
1987-04-27,10.4,10.7,73
1987-04-28,12.5,0.0,73
1987-04-29,15.6,0.0,73
1987-04-30,16.5,0.0,73
1987-05-01,16.4,0.1,80
1987-05-02,18.2,0.7,83
1987-05-03,18.6,3.8,80
1987-05-04,12.5,0.0,46
1987-05-05,13.8,0.0,66
1987-05-06,14.6,0.0,67
1987-05-07,16.8,0.4,70
1987-05-08,17.0,0.4,72
1987-05-09,18.6,0.0,62
1987-05-10,19.2,0.0,61
1987-05-11,18.1,0.0,60
1987-05-12,18.9,0.3,65
1987-05-13,19.3,0.4,75
1987-05-14,14.7,33.2,86
1987-05-15,12.8,12.2,79
1987-05-16,16.5,0.0,82
1987-05-17,18.3,18.8,90
1987-05-18,19.2,1.3,83
1987-05-19,18.0,0.0,77
1987-05-20,18.8,0.0,83
1987-05-21,20.0,0.0,80
1987-05-22,20.1,1.2,86
1987-05-23,21.0,30.5,91
1987-05-24,18.8,0.0,85
1987-05-25,18.2,0.0,81
1987-05-26,21.0,0.0,83
1987-05-27,16.8,6.8,80
1987-05-28,17.0,0.5,75
1987-05-29,16.3,0.0,78
1987-05-30,18.6,0.0,75
1987-05-31,20.1,0.0,77
1987-06-01,20.4,0.0,77
1987-06-02,19.9,0.0,78
1987-06-03,20.8,1.9,84
1987-06-04,22.7,0.0,83
1987-06-05,24.1,0.0,79
1987-06-06,24.3,0.0,77
1987-06-07,23.9,0.0,78
1987-06-08,24.2,0.0,75
1987-06-09,24.0,6.8,84
1987-06-10,18.4,55.0,86
1987-06-11,18.9,0.0,71
1987-06-12,18.2,0.0,69
1987-06-13,18.9,0.0,77
1987-06-14,19.8,0.0,77
1987-06-15,17.8,17.9,88
1987-06-16,20.0,0.0,73
1987-06-17,21.0,0.0,77
1987-06-18,21.4,0.0,78
1987-06-19,21.1,0.0,82
1987-06-20,18.8,32.9,88
1987-06-21,17.8,1.8,74
1987-06-22,19.0,0.5,73
1987-06-23,19.9,0.0,73
1987-06-24,21.3,0.0,77
1987-06-25,19.7,0.0,74
1987-06-26,20.4,0.0,77
1987-06-27,18.3,4.5,83
1987-06-28,17.9,0.0,79
1987-06-29,16.4,32.1,87
1987-06-30,19.6,0.8,80
1987-07-01,20.8,5.6,86
1987-07-02,23.3,0.3,84
1987-07-03,22.4,12.9,92
1987-07-04,23.9,0.0,83
1987-07-05,21.5,16.6,84
1987-07-06,21.5,0.0,86
1987-07-07,25.0,0.6,83
1987-07-08,24.5,0.0,81
1987-07-09,23.8,2.6,87
1987-07-10,25.1,0.0,84
1987-07-11,24.5,0.0,85
1987-07-12,24.6,0.0,85
1987-07-13,25.5,0.0,87
1987-07-14,26.5,0.0,87
1987-07-15,27.2,0.0,84
1987-07-16,26.5,0.0,84
1987-07-17,26.4,0.0,80
1987-07-18,23.7,29.4,86
1987-07-19,22.7,21.5,90
1987-07-20,22.8,25.8,87
1987-07-21,23.1,0.0,84
1987-07-22,25.7,0.0,86
1987-07-23,27.5,0.0,84
1987-07-24,28.0,0.0,82
1987-07-25,27.8,1.2,84
1987-07-26,27.0,0.0,83
1987-07-27,27.0,0.0,83
1987-07-28,27.6,0.0,79
1987-07-29,27.8,0.0,80
1987-07-30,27.5,0.0,81
1987-07-31,26.8,1.4,84
1987-08-01,24.6,1.9,84
1987-08-02,22.4,0.5,82
1987-08-03,23.0,0.0,78
1987-08-04,23.5,0.0,79
1987-08-05,25.7,0.0,79
1987-08-06,25.4,9.1,87
1987-08-07,24.4,25.0,89
1987-08-08,26.1,0.0,88
1987-08-09,26.7,0.0,84
1987-08-10,26.2,0.0,85
1987-08-11,25.2,13.8,90
1987-08-12,26.0,0.6,86
1987-08-13,26.7,0.0,86
1987-08-14,26.1,0.6,86
1987-08-15,26.7,2.6,83
1987-08-16,26.6,0.1,85
1987-08-17,27.4,0.0,84
1987-08-18,26.2,1.8,85
1987-08-19,25.0,0.9,84
1987-08-20,25.8,0.0,85
1987-08-21,26.8,0.0,85
1987-08-22,26.9,4.9,82
1987-08-23,24.3,20.3,90
1987-08-24,24.8,0.2,84
1987-08-25,24.6,5.7,87
1987-08-26,26.7,0.6,83
1987-08-27,24.9,0.0,74
1987-08-28,24.1,1.0,83
1987-08-29,26.7,0.0,84
1987-08-30,27.0,0.0,87
1987-08-31,26.8,0.0,84
1987-09-01,27.1,0.0,78
1987-09-02,24.2,0.0,69
1987-09-03,21.7,10.2,78
1987-09-04,19.6,66.3,88
1987-09-05,22.1,47.2,94
1987-09-06,24.1,11.6,88
1987-09-07,24.4,2.1,90
1987-09-08,25.3,0.0,86
1987-09-09,25.9,0.2,88
1987-09-10,25.9,1.8,88
1987-09-11,24.5,16.8,90
1987-09-12,21.9,0.0,78
1987-09-13,20.2,0.0,79
1987-09-14,21.2,0.0,78
1987-09-15,22.3,0.0,82
1987-09-16,21.8,9.3,86
1987-09-17,20.8,37.9,82
1987-09-18,20.9,0.2,78
1987-09-19,19.5,19.4,84
1987-09-20,19.6,0.9,84
1987-09-21,20.8,0.9,79
1987-09-22,20.6,0.0,83
1987-09-23,19.8,0.0,73
1987-09-24,19.2,0.1,74
1987-09-25,21.9,17.5,91
1987-09-26,23.1,3.4,86
1987-09-27,18.4,0.3,81
1987-09-28,16.2,2.9,81
1987-09-29,17.2,0.2,78
1987-09-30,17.4,8.6,80
1987-10-01,18.6,0.8,80
1987-10-02,18.9,6.2,81
1987-10-03,19.7,0.0,77
1987-10-04,18.6,0.0,75
1987-10-05,20.4,0.0,82
1987-10-06,20.1,20.3,89
1987-10-07,20.1,2.2,89
1987-10-08,21.4,0.8,81
1987-10-09,18.4,0.0,81
1987-10-10,16.6,0.0,79
1987-10-11,16.4,0.0,81
1987-10-12,17.1,12.0,79
1987-10-13,15.9,0.0,72
1987-10-14,16.3,0.0,79
1987-10-15,16.8,24.2,90
1987-10-16,16.8,22.8,88
1987-10-17,21.3,15.1,86
1987-10-18,20.2,0.1,78
1987-10-19,19.6,2.2,85
1987-10-20,16.7,2.0,78
1987-10-21,15.6,0.0,74
1987-10-22,12.9,0.5,74
1987-10-23,13.9,1.0,73
1987-10-24,13.1,17.5,87
1987-10-25,13.8,6.8,82
1987-10-26,13.7,5.9,85
1987-10-27,15.3,7.1,83
1987-10-28,15.6,0.0,87
1987-10-29,16.8,0.0,87
1987-10-30,18.0,0.0,82
1987-10-31,15.4,8.1,82
1987-11-01,11.9,0.0,70
1987-11-02,13.7,7.2,83
1987-11-03,19.3,0.0,91
1987-11-04,15.5,22.6,91
1987-11-05,15.0,0.8,73
1987-11-06,10.6,0.0,62
1987-11-07,10.4,7.7,76
1987-11-08,12.1,0.7,71
1987-11-09,10.0,1.2,81
1987-11-10,11.5,0.0,76
1987-11-11,12.6,0.0,78
1987-11-12,15.7,0.0,76
1987-11-13,14.7,2.5,82
1987-11-14,9.7,0.0,68
1987-11-15,10.5,1.3,76
1987-11-16,12.1,1.7,83
1987-11-17,10.7,0.0,69
1987-11-18,9.7,0.0,75
1987-11-19,11.3,0.0,72
1987-11-20,8.2,0.0,70
1987-11-21,10.2,0.0,83
1987-11-22,9.4,0.0,72
1987-11-23,9.4,0.0,81
1987-11-24,9.7,0.0,69
1987-11-25,8.7,0.0,64
1987-11-26,9.2,0.0,80
1987-11-27,11.8,4.3,83
1987-11-28,8.2,12.5,82
1987-11-29,6.0,0.0,68
1987-11-30,5.1,0.0,71
1987-12-01,4.7,3.7,83
1987-12-02,4.1,0.0,53
1987-12-03,3.4,0.0,69
1987-12-04,3.8,0.0,71
1987-12-05,3.8,0.6,76
1987-12-06,2.0,24.5,93
1987-12-07,-0.1,0.0,86
1987-12-08,1.6,0.0,75
1987-12-09,5.7,12.0,81
1987-12-10,7.9,0.2,81
1987-12-11,8.4,0.1,87
1987-12-12,7.0,5.3,83
1987-12-13,2.7,22.7,90
1987-12-14,0.7,0.0,86
1987-12-15,3.6,0.0,84
1987-12-16,4.7,0.0,83
1987-12-17,3.0,0.0,71
1987-12-18,1.5,0.0,68
1987-12-19,4.2,0.0,74
1987-12-20,4.7,0.0,79
1987-12-21,4.6,0.0,79
1987-12-22,3.5,0.0,82
1987-12-23,5.0,0.0,78
1987-12-24,6.6,0.0,79
1987-12-25,7.3,0.0,86
1987-12-26,9.4,0.0,70
1987-12-27,7.9,0.0,84
1987-12-28,8.0,0.0,84
1987-12-29,8.0,0.0,88
1987-12-30,8.6,0.1,73
1987-12-31,4.9,0.0,56
