time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2015-01-01,2.4,0.2,52
2015-01-02,0.9,0.0,62
2015-01-03,1.8,0.0,59
2015-01-04,1.6,0.0,76
2015-01-05,4.5,0.0,72
2015-01-06,9.3,3.8,75
2015-01-07,3.7,0.0,54
2015-01-08,3.8,0.0,52
2015-01-09,3.7,0.0,57
2015-01-10,3.4,0.0,58
2015-01-11,4.1,0.8,66
2015-01-12,3.0,0.0,54
2015-01-13,3.9,0.0,60
2015-01-14,4.4,0.0,77
2015-01-15,5.0,26.1,86
2015-01-16,7.1,0.0,66
2015-01-17,4.5,0.0,64
2015-01-18,2.7,0.0,57
2015-01-19,4.1,0.0,67
2015-01-20,3.7,0.0,61
2015-01-21,1.8,4.2,79
2015-01-22,4.6,11.2,90
2015-01-23,6.0,4.1,65
2015-01-24,3.2,0.3,65
2015-01-25,5.0,0.0,73
2015-01-26,8.1,0.7,80
2015-01-27,9.1,14.5,78
2015-01-28,3.2,4.2,68
2015-01-29,1.4,0.0,65
2015-01-30,1.6,19.2,90
2015-01-31,2.1,0.0,67
2015-02-01,2.1,0.0,49
2015-02-02,2.2,0.0,55
2015-02-03,2.0,0.0,64
2015-02-04,2.8,0.0,73
2015-02-05,1.9,8.7,91
2015-02-06,2.6,0.0,77
2015-02-07,3.7,0.0,74
2015-02-08,4.3,10.8,88
2015-02-09,0.6,0.0,62
2015-02-10,1.2,0.0,64
2015-02-11,2.9,0.0,73
2015-02-12,4.3,0.0,76
2015-02-13,2.0,0.5,64
2015-02-14,2.3,0.0,52
2015-02-15,2.7,0.0,59
2015-02-16,4.9,0.0,52
2015-02-17,3.4,4.5,81
2015-02-18,3.2,13.8,92
2015-02-19,5.0,0.2,74
2015-02-20,3.9,0.2,78
2015-02-21,3.5,0.0,78
2015-02-22,7.6,1.6,86
2015-02-23,12.5,6.2,86
2015-02-24,7.6,1.3,88
2015-02-25,6.9,0.0,78
2015-02-26,6.3,20.6,88
2015-02-27,6.1,0.0,70
2015-02-28,5.4,0.0,53
2015-03-01,8.1,38.0,81
2015-03-02,7.5,0.0,55
2015-03-03,4.7,1.0,79
2015-03-04,8.8,11.8,81
2015-03-05,6.8,0.0,59
2015-03-06,5.6,0.4,68
2015-03-07,5.3,3.8,83
2015-03-08,8.1,3.5,80
2015-03-09,8.1,17.8,87
2015-03-10,7.7,6.6,63
2015-03-11,4.6,0.0,47
2015-03-12,6.7,0.0,51
2015-03-13,6.8,0.2,61
2015-03-14,6.1,0.2,69
2015-03-15,6.6,0.0,82
2015-03-16,8.6,7.6,85
2015-03-17,12.7,1.6,83
2015-03-18,12.6,0.1,84
2015-03-19,12.8,13.1,90
2015-03-20,10.8,0.1,85
2015-03-21,9.2,0.0,75
2015-03-22,10.7,0.0,75
2015-03-23,8.0,0.2,64
2015-03-24,6.0,0.0,55
2015-03-25,6.2,0.0,49
2015-03-26,6.8,0.0,59
2015-03-27,9.4,0.0,72
2015-03-28,11.1,0.0,74
2015-03-29,11.8,0.3,81
2015-03-30,12.3,0.0,77
2015-03-31,13.5,0.0,77
2015-04-01,13.4,6.8,82
2015-04-02,10.7,0.0,72
2015-04-03,15.9,2.2,82
2015-04-04,12.4,3.4,80
2015-04-05,10.7,6.7,86
2015-04-06,14.5,0.2,87
2015-04-07,10.9,5.2,80
2015-04-08,4.7,11.1,83
2015-04-09,6.5,0.0,71
2015-04-10,8.3,7.9,77
2015-04-11,11.4,9.0,82
2015-04-12,11.2,0.0,76
2015-04-13,10.0,24.2,87
2015-04-14,12.7,15.0,90
2015-04-15,14.2,1.4,76
2015-04-16,13.1,0.0,75
2015-04-17,14.4,7.1,82
2015-04-18,12.3,0.0,73
2015-04-19,12.8,0.0,80
2015-04-20,16.8,9.5,91
2015-04-21,16.4,3.6,84
2015-04-22,14.5,0.8,74
2015-04-23,16.1,0.0,77
2015-04-24,16.1,0.0,80
2015-04-25,15.0,0.0,71
2015-04-26,14.8,0.0,73
2015-04-27,17.0,0.0,81
2015-04-28,18.0,0.0,83
2015-04-29,17.7,0.0,79
2015-04-30,17.2,0.0,76
2015-05-01,17.9,0.0,76
2015-05-02,19.2,0.0,76
2015-05-03,19.0,0.0,75
2015-05-04,19.2,0.0,80
2015-05-05,16.9,0.0,63
2015-05-06,16.5,0.0,65
2015-05-07,18.3,0.6,70
2015-05-08,19.2,0.0,70
2015-05-09,18.0,0.3,80
2015-05-10,18.5,0.0,58
2015-05-11,15.2,0.0,49
2015-05-12,18.5,17.4,73
2015-05-13,20.7,3.9,71
2015-05-14,20.3,0.0,67
2015-05-15,20.6,0.0,73
2015-05-16,20.3,8.5,87
2015-05-17,20.6,1.5,73
2015-05-18,20.2,1.8,80
2015-05-19,20.2,3.7,88
2015-05-20,20.9,2.1,80
2015-05-21,18.7,22.6,65
2015-05-22,18.2,0.0,74
2015-05-23,18.9,0.0,74
2015-05-24,19.7,0.0,74
2015-05-25,19.7,0.0,75
2015-05-26,20.7,0.0,70
2015-05-27,22.3,0.0,73
2015-05-28,20.7,0.1,71
2015-05-29,20.3,9.5,84
2015-05-30,22.3,0.2,74
2015-05-31,23.7,0.0,73
2015-06-01,22.2,0.0,64
2015-06-02,22.0,0.0,73
2015-06-03,21.0,27.8,89
2015-06-04,21.6,0.5,59
2015-06-05,18.0,12.7,73
2015-06-06,17.8,16.0,77
2015-06-07,19.1,0.0,76
2015-06-08,19.5,1.3,78
2015-06-09,19.9,21.7,88
2015-06-10,21.4,0.0,80
2015-06-11,20.9,0.0,83
2015-06-12,20.5,12.3,85
2015-06-13,22.7,0.0,83
2015-06-14,21.6,0.3,85
2015-06-15,22.5,0.0,79
2015-06-16,21.4,0.0,84
2015-06-17,21.8,1.3,82
2015-06-18,20.6,4.2,85
2015-06-19,19.0,9.4,87
2015-06-20,20.3,0.0,76
2015-06-21,19.8,8.7,85
2015-06-22,21.2,0.7,82
2015-06-23,22.3,1.1,83
2015-06-24,22.3,0.0,81
2015-06-25,23.0,0.3,81
2015-06-26,21.5,4.6,88
2015-06-27,23.1,3.2,86
2015-06-28,22.0,1.4,82
2015-06-29,20.0,0.0,76
2015-06-30,21.1,0.0,79
2015-07-01,20.9,17.0,89
2015-07-02,22.4,1.1,87
2015-07-03,21.8,40.7,91
2015-07-04,22.4,23.7,90
2015-07-05,20.7,19.3,84
2015-07-06,19.9,24.1,90
2015-07-07,20.2,3.2,91
2015-07-08,22.2,16.8,89
2015-07-09,20.6,29.1,87
2015-07-10,21.9,0.0,85
2015-07-11,23.7,0.0,85
2015-07-12,24.7,0.0,86
2015-07-13,26.1,0.0,85
2015-07-14,26.6,0.0,82
2015-07-15,26.0,1.6,82
2015-07-16,25.4,44.3,89
2015-07-17,26.3,6.4,83
2015-07-18,25.3,0.5,89
2015-07-19,27.2,0.0,83
2015-07-20,27.8,1.9,83
2015-07-21,27.2,0.0,82
2015-07-22,26.6,0.0,79
2015-07-23,25.7,10.6,87
2015-07-24,27.0,9.0,86
2015-07-25,27.6,0.0,86
2015-07-26,28.8,0.0,81
2015-07-27,27.9,0.0,82
2015-07-28,28.6,0.4,80
2015-07-29,28.0,0.2,80
2015-07-30,27.9,0.0,80
2015-07-31,27.8,0.0,81
2015-08-01,28.4,0.0,83
2015-08-02,28.7,0.0,83
2015-08-03,28.4,0.0,82
2015-08-04,28.3,0.0,80
2015-08-05,28.3,0.0,78
2015-08-06,29.3,0.0,77
2015-08-07,30.7,0.1,69
2015-08-08,28.2,0.0,68
2015-08-09,27.5,0.3,69
2015-08-10,27.5,2.2,76
2015-08-11,28.1,0.0,73
2015-08-12,27.9,0.9,75
2015-08-13,26.6,3.9,84
2015-08-14,26.3,9.9,85
2015-08-15,26.5,12.1,81
2015-08-16,26.6,0.7,82
2015-08-17,25.8,16.2,88
2015-08-18,27.0,0.3,86
2015-08-19,26.2,1.7,81
2015-08-20,24.8,1.3,89
2015-08-21,25.3,0.5,87
2015-08-22,27.0,0.0,84
2015-08-23,26.0,0.3,81
2015-08-24,23.6,0.0,73
2015-08-25,21.2,0.2,72
2015-08-26,21.0,20.7,85
2015-08-27,23.2,0.2,81
2015-08-28,21.9,12.9,85
2015-08-29,20.9,6.1,88
2015-08-30,21.7,5.8,87
2015-08-31,22.4,0.3,87
2015-09-01,23.9,2.1,89
2015-09-02,25.9,0.0,86
2015-09-03,24.5,13.9,85
2015-09-04,24.8,5.5,83
2015-09-05,23.8,0.5,80
2015-09-06,23.5,2.7,85
2015-09-07,23.3,46.2,90
2015-09-08,20.8,62.4,92
2015-09-09,22.9,51.7,92
2015-09-10,23.0,33.6,94
2015-09-11,23.5,0.0,81
2015-09-12,23.3,0.0,84
2015-09-13,23.0,0.8,84
2015-09-14,21.3,0.0,80
2015-09-15,20.7,0.0,77
2015-09-16,20.5,0.0,77
2015-09-17,18.3,51.2,88
2015-09-18,21.7,0.5,87
2015-09-19,23.2,0.4,82
2015-09-20,22.0,0.0,73
2015-09-21,21.1,0.0,76
2015-09-22,21.0,0.0,76
2015-09-23,20.8,0.0,72
2015-09-24,19.4,4.9,84
2015-09-25,19.1,19.2,89
2015-09-26,20.6,0.9,83
2015-09-27,21.5,1.7,86
2015-09-28,21.2,0.0,86
2015-09-29,20.5,0.0,67
2015-09-30,18.5,0.0,62
2015-10-01,19.3,5.6,80
2015-10-02,23.6,3.9,74
2015-10-03,20.9,0.0,77
2015-10-04,19.8,0.6,78
2015-10-05,15.7,0.0,67
2015-10-06,15.8,0.0,72
2015-10-07,15.5,0.0,66
2015-10-08,16.9,0.0,53
2015-10-09,17.1,0.0,66
2015-10-10,17.4,0.2,80
2015-10-11,19.3,4.9,83
2015-10-12,17.7,0.5,78
2015-10-13,17.4,0.0,76
2015-10-14,16.2,0.0,71
2015-10-15,16.9,0.0,71
2015-10-16,15.9,34.8,86
2015-10-17,17.1,12.1,87
2015-10-18,17.9,0.0,83
2015-10-19,16.7,0.0,81
2015-10-20,17.0,0.0,83
2015-10-21,16.1,0.0,80
2015-10-22,15.6,0.0,82
2015-10-23,16.4,0.0,81
2015-10-24,17.2,0.0,84
2015-10-25,14.0,0.0,52
2015-10-26,13.3,0.0,64
2015-10-27,16.6,0.0,79
2015-10-28,18.7,6.2,80
2015-10-29,15.0,7.0,82
2015-10-30,15.5,0.0,80
2015-10-31,12.6,2.0,78
2015-11-01,12.5,0.0,72
2015-11-02,12.7,26.9,84
2015-11-03,14.2,1.0,78
2015-11-04,13.0,0.0,76
2015-11-05,13.7,0.0,82
2015-11-06,14.1,0.0,81
2015-11-07,14.4,0.0,83
2015-11-08,14.5,11.4,91
2015-11-09,18.7,4.4,92
2015-11-10,16.5,35.9,91
2015-11-11,13.2,0.0,77
2015-11-12,11.9,0.0,73
2015-11-13,11.8,0.0,76
2015-11-14,13.0,17.6,88
2015-11-15,15.9,8.1,88
2015-11-16,15.2,1.3,86
2015-11-17,16.9,1.9,88
2015-11-18,16.3,21.3,90
2015-11-19,13.4,7.0,79
2015-11-20,12.5,2.5,84
2015-11-21,13.3,0.0,81
2015-11-22,11.9,0.0,77
2015-11-23,11.7,2.7,85
2015-11-24,13.9,2.3,80
2015-11-25,8.4,4.1,76
2015-11-26,9.0,14.2,84
2015-11-27,8.9,0.0,65
2015-11-28,7.9,0.0,69
2015-11-29,8.4,0.0,76
2015-11-30,9.0,0.0,81
2015-12-01,8.3,0.0,83
2015-12-02,8.3,0.3,80
2015-12-03,11.6,13.2,89
2015-12-04,8.9,0.8,57
2015-12-05,8.4,0.0,71
2015-12-06,8.4,0.0,67
2015-12-07,7.7,0.0,74
2015-12-08,6.9,0.0,76
2015-12-09,6.9,0.0,74
2015-12-10,9.0,0.0,84
2015-12-11,15.7,51.7,80
2015-12-12,10.3,0.0,70
2015-12-13,9.4,8.2,81
2015-12-14,10.4,0.1,81
2015-12-15,10.6,0.0,82
2015-12-16,10.8,2.6,89
2015-12-17,8.4,9.5,75
2015-12-18,6.1,0.0,60
2015-12-19,4.9,0.0,68
2015-12-20,5.1,0.0,69
2015-12-21,7.4,0.2,76
2015-12-22,7.5,0.0,71
2015-12-23,6.1,4.5,78
2015-12-24,9.7,3.3,83
2015-12-25,9.6,0.8,73
2015-12-26,7.0,0.0,68
2015-12-27,5.0,0.0,62
2015-12-28,3.8,0.0,62
2015-12-29,3.6,0.0,67
2015-12-30,4.0,0.0,70
2015-12-31,5.1,0.1,78
